1.387250E-02,1.351440E+01,1.005865E+01,2.822734E+00,5.255088E-01,1.291472E+00,-6.149489E-01,3.042965E+00,4.221674E-01,-1.842289E-01,1.994410E-02,2.371350E+00,3.839177E-01,2.107000E-04,1.784174E-01,1.988007E-01,2.527316E-01
1.529250E-02,1.489771E+01,1.055361E+01,2.829756E+00,5.731633E-01,1.327794E+00,-6.654420E-01,3.077292E+00,4.771688E-01,-1.847174E-01,-3.593250E-02,2.390290E+00,3.331901E-01,2.415000E-04,1.799977E-01,1.984060E-01,2.450839E-01
1.678130E-02,1.634812E+01,1.100369E+01,2.821446E+00,6.195176E-01,1.360001E+00,-7.095610E-01,3.109466E+00,5.351507E-01,-1.834743E-01,-8.315460E-02,2.420813E+00,2.888134E-01,2.737000E-04,1.807004E-01,1.968586E-01,2.371713E-01
1.833900E-02,1.786556E+01,1.141190E+01,2.801155E+00,6.641949E-01,1.388261E+00,-7.476427E-01,3.138761E+00,5.934536E-01,-1.810520E-01,-1.225174E-01,2.458721E+00,2.504500E-01,3.072000E-04,1.806441E-01,1.943733E-01,2.291069E-01
1.996540E-02,1.944999E+01,1.178180E+01,2.771799E+00,7.068905E-01,1.412803E+00,-7.802272E-01,3.164630E+00,6.498457E-01,-1.780102E-01,-1.547686E-01,2.500804E+00,2.175596E-01,3.422000E-04,1.799326E-01,1.911373E-01,2.209922E-01
2.166050E-02,2.110135E+01,1.211713E+01,2.735866E+00,7.473735E-01,1.433903E+00,-8.079407E-01,3.186715E+00,7.026149E-01,-1.748564E-01,-1.805847E-01,2.544598E+00,1.895137E-01,3.786000E-04,1.786556E-01,1.873131E-01,2.129017E-01
2.342430E-02,2.281956E+01,1.242159E+01,2.695430E+00,7.854842E-01,1.451860E+00,-8.314184E-01,3.204817E+00,7.505557E-01,-1.720006E-01,-2.005744E-01,2.588197E+00,1.656760E-01,4.167000E-04,1.768908E-01,1.830419E-01,2.048964E-01
2.525660E-02,2.460458E+01,1.269866E+01,2.652198E+00,8.211297E-01,1.466968E+00,-8.512595E-01,3.218883E+00,7.929158E-01,-1.697323E-01,-2.152979E-01,2.630138E+00,1.454447E-01,4.564000E-04,1.747187E-01,1.784466E-01,1.970279E-01
2.715740E-02,2.645632E+01,1.295156E+01,2.607545E+00,8.542756E-01,1.479512E+00,-8.680028E-01,3.228966E+00,8.293204E-01,-1.682209E-01,-2.252829E-01,2.669319E+00,1.282790E-01,4.980000E-04,1.722139E-01,1.736349E-01,1.893400E-01
2.912660E-02,2.837473E+01,1.318321E+01,2.562556E+00,8.849378E-01,1.489769E+00,-8.821159E-01,3.235211E+00,8.596864E-01,-1.675359E-01,-2.310452E-01,2.704967E+00,1.137086E-01,5.416000E-04,1.694385E-01,1.687010E-01,1.818821E-01
