7.240080E-02,5.808414E+01,1.501847E+01,2.098173E+00,1.091443E+00,1.474799E+00,-9.380990E-01,2.995351E+00,8.146776E-01,-1.816472E-01
7.667380E-02,6.151221E+01,1.515243E+01,2.073902E+00,1.100267E+00,1.470621E+00,-9.392433E-01,2.971154E+00,7.908274E-01,-1.824073E-01
8.106500E-02,6.503510E+01,1.528192E+01,2.052021E+00,1.107795E+00,1.466086E+00,-9.400473E-01,2.946524E+00,7.665804E-01,-1.826294E-01
8.557390E-02,6.865242E+01,1.540750E+01,2.032238E+00,1.114197E+00,1.461266E+00,-9.404862E-01,2.921732E+00,7.423778E-01,-1.823745E-01
9.020000E-02,7.236377E+01,1.552970E+01,2.014215E+00,1.119588E+00,1.456284E+00,-9.405227E-01,2.896881E+00,7.181854E-01,-1.814194E-01
9.494290E-02,7.616874E+01,1.564908E+01,1.997539E+00,1.124075E+00,1.451178E+00,-9.400891E-01,2.871992E+00,6.940764E-01,-1.799260E-01
9.980190E-02,8.006691E+01,1.576602E+01,1.981993E+00,1.127798E+00,1.445839E+00,-9.391813E-01,2.847080E+00,6.699151E-01,-1.779583E-01
1.047765E-01,8.405787E+01,1.588080E+01,1.967491E+00,1.130882E+00,1.440340E+00,-9.378300E-01,2.822229E+00,6.456991E-01,-1.757946E-01
1.098663E-01,8.814117E+01,1.599367E+01,1.953903E+00,1.133426E+00,1.434629E+00,-9.361578E-01,2.797612E+00,6.211645E-01,-1.733960E-01
1.150706E-01,9.231636E+01,1.610478E+01,1.941217E+00,1.135478E+00,1.428788E+00,-9.343628E-01,2.773370E+00,5.971861E-01,-1.708454E-01
1.203888E-01,9.658298E+01,1.621419E+01,1.929374E+00,1.137077E+00,1.423043E+00,-9.325185E-01,2.749826E+00,5.745133E-01,-1.681355E-01
1.258205E-01,1.009406E+02,1.632202E+01,1.918277E+00,1.138273E+00,1.417484E+00,-9.305841E-01,2.727051E+00,5.534241E-01,-1.655769E-01
1.313649E-01,1.053887E+02,1.642847E+01,1.907789E+00,1.139132E+00,1.412099E+00,-9.285158E-01,2.704974E+00,5.338076E-01,-1.630897E-01
1.370216E-01,1.099267E+02,1.653361E+01,1.897633E+00,1.139724E+00,1.406790E+00,-9.263364E-01,2.683351E+00,5.163329E-01,-1.608281E-01
1.427898E-01,1.145543E+02,1.663756E+01,1.887729E+00,1.140109E+00,1.401614E+00,-9.240513E-01,2.662324E+00,5.003736E-01,-1.587316E-01
1.486689E-01,1.192709E+02,1.674034E+01,1.878116E+00,1.140309E+00,1.396775E+00,-9.216273E-01,2.641908E+00,4.851322E-01,-1.566483E-01
1.546583E-01,1.240760E+02,1.684200E+01,1.868698E+00,1.140296E+00,1.392244E+00,-9.190172E-01,2.622056E+00,4.699598E-01,-1.544545E-01
1.607574E-01,1.289690E+02,1.694268E+01,1.859360E+00,1.140039E+00,1.387949E+00,-9.162423E-01,2.602765E+00,4.555076E-01,-1.521168E-01
1.669654E-01,1.339494E+02,1.704255E+01,1.850145E+00,1.139582E+00,1.383756E+00,-9.133814E-01,2.584421E+00,4.427281E-01,-1.497239E-01
1.732817E-01,1.390167E+02,1.714168E+01,1.841076E+00,1.139029E+00,1.379493E+00,-9.105258E-01,2.567444E+00,4.318614E-01,-1.475341E-01
1.797056E-01,1.441704E+02,1.724018E+01,1.832029E+00,1.138434E+00,1.375172E+00,-9.075780E-01,2.551710E+00,4.221826E-01,-1.456110E-01
1.862364E-01,1.494097E+02,1.733826E+01,1.823007E+00,1.137785E+00,1.370810E+00,-9.044965E-01,2.536796E+00,4.134680E-01,-1.440279E-01
1.928733E-01,1.547343E+02,1.743611E+01,1.814126E+00,1.137003E+00,1.366474E+00,-9.012420E-01,2.522437E+00,4.053432E-01,-1.425825E-01
1.996157E-01,1.601434E+02,1.753376E+01,1.805463E+00,1.136003E+00,1.362094E+00,-8.978168E-01,2.508314E+00,3.976576E-01,-1.410785E-01
2.064628E-01,1.656365E+02,1.763111E+01,1.796938E+00,1.134788E+00,1.357724E+00,-8.941950E-01,2.494260E+00,3.910255E-01,-1.392810E-01
2.134138E-01,1.712131E+02,1.772809E+01,1.788441E+00,1.133401E+00,1.353426E+00,-8.903957E-01,2.480383E+00,3.855775E-01,-1.373547E-01
2.204680E-01,1.768724E+02,1.782462E+01,1.779982E+00,1.131865E+00,1.349063E+00,-8.863557E-01,2.466561E+00,3.816977E-01,-1.353878E-01
2.276246E-01,1.826138E+02,1.792071E+01,1.771571E+00,1.130186E+00,1.344579E+00,-8.820972E-01,2.452920E+00,3.794023E-01,-1.336444E-01
2.348829E-01,1.884368E+02,1.801639E+01,1.763321E+00,1.128361E+00,1.340105E+00,-8.776370E-01,2.439197E+00,3.783227E-01,-1.322514E-01
2.422420E-01,1.943407E+02,1.811181E+01,1.755390E+00,1.126362E+00,1.335904E+00,-8.729825E-01,2.425441E+00,3.778569E-01,-1.310698E-01
2.497011E-01,2.003249E+02,1.820706E+01,1.747625E+00,1.124177E+00,1.332159E+00,-8.680012E-01,2.411616E+00,3.778407E-01,-1.301926E-01
2.572595E-01,2.063886E+02,1.830213E+01,1.739694E+00,1.121805E+00,1.328551E+00,-8.626312E-01,2.397913E+00,3.776158E-01,-1.293765E-01
2.649162E-01,2.125313E+02,1.839707E+01,1.731568E+00,1.119230E+00,1.324879E+00,-8.569462E-01,2.384211E+00,3.772246E-01,-1.286780E-01
2.726704E-01,2.187522E+02,1.849199E+01,1.723145E+00,1.116453E+00,1.321091E+00,-8.510222E-01,2.370616E+00,3.767619E-01,-1.279835E-01
2.805214E-01,2.250507E+02,1.858687E+01,1.714578E+00,1.113449E+00,1.317121E+00,-8.450216E-01,2.356890E+00,3.765484E-01,-1.272324E-01
2.884681E-01,2.314261E+02,1.868161E+01,1.705928E+00,1.110177E+00,1.312985E+00,-8.388944E-01,2.343021E+00,3.768903E-01,-1.265473E-01
2.965099E-01,2.378776E+02,1.877624E+01,1.697120E+00,1.106627E+00,1.308839E+00,-8.325356E-01,2.329008E+00,3.776308E-01,-1.259944E-01
3.046457E-01,2.444046E+02,1.887085E+01,1.688073E+00,1.102845E+00,1.304693E+00,-8.258632E-01,2.315090E+00,3.783470E-01,-1.254416E-01
3.128747E-01,2.510064E+02,1.896550E+01,1.678835E+00,1.098891E+00,1.300329E+00,-8.189660E-01,2.301343E+00,3.787562E-01,-1.247459E-01
3.211959E-01,2.576822E+02,1.906014E+01,1.669504E+00,1.094829E+00,1.295552E+00,-8.119551E-01,2.287709E+00,3.792076E-01,-1.239951E-01
3.296086E-01,2.644313E+02,1.915479E+01,1.659986E+00,1.090718E+00,1.290398E+00,-8.047746E-01,2.274083E+00,3.798707E-01,-1.233255E-01
3.381117E-01,2.712530E+02,1.924949E+01,1.650195E+00,1.086580E+00,1.284883E+00,-7.974437E-01,2.260418E+00,3.808337E-01,-1.227979E-01
3.467043E-01,2.781465E+02,1.934436E+01,1.640326E+00,1.082355E+00,1.279012E+00,-7.899300E-01,2.246640E+00,3.815772E-01,-1.223776E-01
3.553854E-01,2.851111E+02,1.943928E+01,1.630554E+00,1.077956E+00,1.272819E+00,-7.823086E-01,2.232512E+00,3.822170E-01,-1.220150E-01
3.641542E-01,2.921459E+02,1.953410E+01,1.620722E+00,1.073338E+00,1.266197E+00,-7.745767E-01,2.217919E+00,3.827942E-01,-1.216457E-01
3.730097E-01,2.992503E+02,1.962871E+01,1.610681E+00,1.068535E+00,1.259223E+00,-7.667122E-01,2.202990E+00,3.839933E-01,-1.214912E-01
3.819508E-01,3.064234E+02,1.972320E+01,1.600225E+00,1.063540E+00,1.252161E+00,-7.586749E-01,2.187698E+00,3.852653E-01,-1.213964E-01
3.909767E-01,3.136644E+02,1.981755E+01,1.589323E+00,1.058321E+00,1.244792E+00,-7.504884E-01,2.172124E+00,3.868855E-01,-1.213524E-01
4.000862E-01,3.209726E+02,1.991158E+01,1.578250E+00,1.052886E+00,1.237401E+00,-7.422791E-01,2.156196E+00,3.884473E-01,-1.213090E-01
4.092785E-01,3.283472E+02,2.000518E+01,1.567195E+00,1.047233E+00,1.229977E+00,-7.339924E-01,2.140213E+00,3.895912E-01,-1.213129E-01
4.185525E-01,3.357874E+02,2.009851E+01,1.556243E+00,1.041322E+00,1.222401E+00,-7.254375E-01,2.123864E+00,3.902455E-01,-1.213976E-01
4.279072E-01,3.432922E+02,2.019166E+01,1.545498E+00,1.035108E+00,1.214530E+00,-7.166241E-01,2.106948E+00,3.911485E-01,-1.216093E-01
4.373415E-01,3.508610E+02,2.028470E+01,1.534666E+00,1.028590E+00,1.206352E+00,-7.075410E-01,2.089736E+00,3.923648E-01,-1.219530E-01
4.468545E-01,3.584929E+02,2.037745E+01,1.523604E+00,1.021795E+00,1.197872E+00,-6.983368E-01,2.072655E+00,3.943575E-01,-1.223582E-01
4.564450E-01,3.661870E+02,2.046988E+01,1.512225E+00,1.014768E+00,1.189019E+00,-6.889215E-01,2.055924E+00,3.964609E-01,-1.227230E-01
4.661121E-01,3.739425E+02,2.056206E+01,1.500470E+00,1.007508E+00,1.179790E+00,-6.792304E-01,2.039121E+00,3.984797E-01,-1.232183E-01
4.758547E-01,3.817586E+02,2.065396E+01,1.488464E+00,9.999951E-01,1.170455E+00,-6.692544E-01,2.021735E+00,4.002446E-01,-1.237261E-01
4.856717E-01,3.896343E+02,2.074544E+01,1.476285E+00,9.922335E-01,1.160984E+00,-6.589695E-01,2.003977E+00,4.026419E-01,-1.242964E-01
4.955620E-01,3.975689E+02,2.083650E+01,1.463847E+00,9.842180E-01,1.150949E+00,-6.483838E-01,1.986012E+00,4.051901E-01,-1.245962E-01
5.055246E-01,4.055615E+02,2.092712E+01,1.451183E+00,9.758978E-01,1.140181E+00,-6.375078E-01,1.967502E+00,4.076874E-01,-1.246051E-01
5.155583E-01,4.136111E+02,2.101738E+01,1.438183E+00,9.672577E-01,1.128996E+00,-6.262500E-01,1.948057E+00,4.100210E-01,-1.242042E-01
5.256621E-01,4.217170E+02,2.110728E+01,1.424913E+00,9.583605E-01,1.117655E+00,-6.147890E-01,1.928052E+00,4.130255E-01,-1.235611E-01
5.358348E-01,4.298781E+02,2.119669E+01,1.411478E+00,9.493326E-01,1.106135E+00,-6.033120E-01,1.907588E+00,4.166750E-01,-1.226322E-01
5.460754E-01,4.380937E+02,2.128554E+01,1.397913E+00,9.402073E-01,1.094336E+00,-5.916854E-01,1.887203E+00,4.209161E-01,-1.215075E-01
5.563826E-01,4.463628E+02,2.137384E+01,1.384021E+00,9.309389E-01,1.082068E+00,-5.798590E-01,1.866838E+00,4.252255E-01,-1.202570E-01
5.667555E-01,4.546845E+02,2.146178E+01,1.369548E+00,9.214792E-01,1.069422E+00,-5.677832E-01,1.846732E+00,4.287421E-01,-1.190454E-01
5.771927E-01,4.630579E+02,2.154933E+01,1.354798E+00,9.117722E-01,1.056194E+00,-5.554845E-01,1.826495E+00,4.314961E-01,-1.178844E-01
5.876933E-01,4.714821E+02,2.163634E+01,1.339691E+00,9.018401E-01,1.042578E+00,-5.428868E-01,1.806164E+00,4.340360E-01,-1.166009E-01
5.982560E-01,4.799561E+02,2.172286E+01,1.324029E+00,8.917301E-01,1.028823E+00,-5.300338E-01,1.785993E+00,4.358287E-01,-1.151759E-01
6.088797E-01,4.884790E+02,2.180911E+01,1.307965E+00,8.814797E-01,1.014902E+00,-5.168993E-01,1.766024E+00,4.362610E-01,-1.137230E-01
6.195633E-01,4.970500E+02,2.189498E+01,1.291616E+00,8.710915E-01,1.000627E+00,-5.036729E-01,1.746100E+00,4.354358E-01,-1.124945E-01
6.303054E-01,5.056680E+02,2.198032E+01,1.274851E+00,8.605600E-01,9.858672E-01,-4.902464E-01,1.725882E+00,4.333943E-01,-1.113968E-01
6.411051E-01,5.143321E+02,2.206528E+01,1.257554E+00,8.498253E-01,9.707025E-01,-4.765733E-01,1.704880E+00,4.299653E-01,-1.101366E-01
6.519610E-01,5.230414E+02,2.215005E+01,1.239534E+00,8.388452E-01,9.550542E-01,-4.624802E-01,1.682987E+00,4.254459E-01,-1.085838E-01
6.628720E-01,5.317948E+02,2.223449E+01,1.220812E+00,8.276336E-01,9.386812E-01,-4.480689E-01,1.660604E+00,4.199877E-01,-1.067908E-01
6.738370E-01,5.405916E+02,2.231844E+01,1.201584E+00,8.161473E-01,9.217841E-01,-4.333523E-01,1.637814E+00,4.133506E-01,-1.047974E-01
6.848546E-01,5.494305E+02,2.240168E+01,1.182069E+00,8.043102E-01,9.046177E-01,-4.184729E-01,1.614333E+00,4.057865E-01,-1.025734E-01
6.959237E-01,5.583108E+02,2.248408E+01,1.162036E+00,7.921111E-01,8.870352E-01,-4.034798E-01,1.590165E+00,3.978942E-01,-1.001172E-01
7.070431E-01,5.672315E+02,2.256556E+01,1.141399E+00,7.796112E-01,8.690308E-01,-3.883434E-01,1.565423E+00,3.897773E-01,-9.744500E-02
7.182116E-01,5.761914E+02,2.264597E+01,1.120522E+00,7.667912E-01,8.507444E-01,-3.731359E-01,1.539815E+00,3.810971E-01,-9.452210E-02
7.294278E-01,5.851898E+02,2.272523E+01,1.099411E+00,7.537054E-01,8.321021E-01,-3.578604E-01,1.513338E+00,3.721821E-01,-9.142570E-02
7.406907E-01,5.942255E+02,2.280349E+01,1.077588E+00,7.404374E-01,8.128827E-01,-3.424905E-01,1.486425E+00,3.625166E-01,-8.820380E-02
7.519990E-01,6.032977E+02,2.288072E+01,1.054977E+00,7.269617E-01,7.931024E-01,-3.269744E-01,1.458890E+00,3.517964E-01,-8.497470E-02
7.633513E-01,6.124052E+02,2.295672E+01,1.031783E+00,7.132437E-01,7.729007E-01,-3.115151E-01,1.430748E+00,3.400938E-01,-8.168750E-02
7.747466E-01,6.215472E+02,2.303116E+01,1.008212E+00,6.993351E-01,7.523441E-01,-2.963495E-01,1.402244E+00,3.280202E-01,-7.832340E-02
7.861835E-01,6.307225E+02,2.310401E+01,9.840487E-01,6.852755E-01,7.316092E-01,-2.814397E-01,1.373687E+00,3.154386E-01,-7.492270E-02
7.976607E-01,6.399302E+02,2.317528E+01,9.591890E-01,6.710580E-01,7.106153E-01,-2.666902E-01,1.345002E+00,3.018859E-01,-7.154350E-02
8.091771E-01,6.491694E+02,2.324486E+01,9.337579E-01,6.566246E-01,6.897221E-01,-2.521604E-01,1.315903E+00,2.873311E-01,-6.808240E-02
8.207314E-01,6.584388E+02,2.331263E+01,9.076911E-01,6.419756E-01,6.688012E-01,-2.379371E-01,1.286111E+00,2.722250E-01,-6.448040E-02
8.323222E-01,6.677377E+02,2.337847E+01,8.810949E-01,6.271431E-01,6.476876E-01,-2.240816E-01,1.256020E+00,2.567156E-01,-6.072900E-02
8.439483E-01,6.770649E+02,2.344222E+01,8.538734E-01,6.121644E-01,6.263569E-01,-2.105836E-01,1.225750E+00,2.405906E-01,-5.685780E-02
8.556085E-01,6.864194E+02,2.350387E+01,8.259011E-01,5.970647E-01,6.048665E-01,-1.973245E-01,1.195183E+00,2.238567E-01,-5.298010E-02
8.673015E-01,6.958001E+02,2.356325E+01,7.972483E-01,5.818425E-01,5.831273E-01,-1.842364E-01,1.164232E+00,2.067869E-01,-4.909100E-02
8.790259E-01,7.052062E+02,2.362017E+01,7.681416E-01,5.664357E-01,5.612576E-01,-1.713462E-01,1.132873E+00,1.894300E-01,-4.517730E-02
8.907805E-01,7.146364E+02,2.367457E+01,7.387059E-01,5.508033E-01,5.394669E-01,-1.586974E-01,1.101034E+00,1.716972E-01,-4.126800E-02
9.025641E-01,7.240899E+02,2.372646E+01,7.089009E-01,5.350044E-01,5.178685E-01,-1.463209E-01,1.068983E+00,1.538382E-01,-3.751160E-02
9.143752E-01,7.335655E+02,2.377586E+01,6.786509E-01,5.191458E-01,4.964971E-01,-1.342583E-01,1.037089E+00,1.360478E-01,-3.395130E-02
9.262127E-01,7.430622E+02,2.382267E+01,6.480255E-01,5.033050E-01,4.753005E-01,-1.226281E-01,1.005653E+00,1.186189E-01,-3.055480E-02
9.380752E-01,7.525790E+02,2.386675E+01,6.170881E-01,4.875271E-01,4.543440E-01,-1.115366E-01,9.747524E-01,1.017861E-01,-2.727570E-02
9.499614E-01,7.621148E+02,2.390809E+01,5.858821E-01,4.718032E-01,4.336594E-01,-1.009833E-01,9.442071E-01,8.540280E-02,-2.407000E-02
9.618700E-01,7.716686E+02,2.394678E+01,5.546356E-01,4.560923E-01,4.131989E-01,-9.089700E-02,9.136624E-01,6.935290E-02,-2.095420E-02
9.737998E-01,7.812393E+02,2.398278E+01,5.237634E-01,4.403353E-01,3.928521E-01,-8.130770E-02,8.828191E-01,5.404110E-02,-1.792430E-02
9.857493E-01,7.908260E+02,2.401612E+01,4.934261E-01,4.245577E-01,3.727011E-01,-7.231790E-02,8.516856E-01,3.971020E-02,-1.506110E-02
9.977174E-01,8.004274E+02,2.404675E+01,4.638508E-01,4.088310E-01,3.529599E-01,-6.398650E-02,8.205072E-01,2.663010E-02,-1.239540E-02
1.009703E+00,8.100427E+02,2.407468E+01,4.353554E-01,3.932457E-01,3.336133E-01,-5.634040E-02,7.897390E-01,1.496580E-02,-9.966800E-03
1.021704E+00,8.196706E+02,2.409993E+01,4.081924E-01,3.778549E-01,3.149436E-01,-4.941440E-02,7.595004E-01,4.686900E-03,-7.755000E-03
1.033719E+00,8.293103E+02,2.412261E+01,3.823517E-01,3.626966E-01,2.970722E-01,-4.320700E-02,7.301703E-01,-4.242000E-03,-5.769400E-03
1.045748E+00,8.389606E+02,2.414297E+01,3.575682E-01,3.478072E-01,2.797758E-01,-3.759340E-02,7.016788E-01,-1.202960E-02,-3.987500E-03
1.057789E+00,8.486204E+02,2.416120E+01,3.337799E-01,3.332031E-01,2.630162E-01,-3.249200E-02,6.740893E-01,-1.876580E-02,-2.414700E-03
1.069840E+00,8.582887E+02,2.417739E+01,3.111541E-01,3.188996E-01,2.468718E-01,-2.790490E-02,6.473989E-01,-2.449280E-02,-1.037900E-03
1.081901E+00,8.679645E+02,2.419170E+01,2.897872E-01,3.049025E-01,2.313342E-01,-2.378030E-02,6.215632E-01,-2.927130E-02,1.660000E-04
1.093970E+00,8.776466E+02,2.420425E+01,2.699622E-01,2.912216E-01,2.162929E-01,-2.011510E-02,5.964701E-01,-3.297070E-02,1.218900E-03
1.106045E+00,8.873340E+02,2.421513E+01,2.518206E-01,2.778876E-01,2.019558E-01,-1.692380E-02,5.723591E-01,-3.555400E-02,2.127200E-03
1.118125E+00,8.970257E+02,2.422449E+01,2.352312E-01,2.649616E-01,1.886123E-01,-1.418640E-02,5.494109E-01,-3.721180E-02,2.873700E-03
1.130210E+00,9.067206E+02,2.423251E+01,2.200899E-01,2.524959E-01,1.762171E-01,-1.185160E-02,5.276485E-01,-3.820620E-02,3.477000E-03
1.142297E+00,9.164177E+02,2.423934E+01,2.063536E-01,2.405196E-01,1.647494E-01,-9.881600E-03,5.070446E-01,-3.864430E-02,3.950900E-03
1.154386E+00,9.261157E+02,2.424513E+01,1.938073E-01,2.290714E-01,1.540635E-01,-8.228900E-03,4.876630E-01,-3.858690E-02,4.318400E-03
1.166474E+00,9.358138E+02,2.425006E+01,1.822679E-01,2.181988E-01,1.441239E-01,-6.835400E-03,4.695465E-01,-3.812670E-02,4.580700E-03
1.178561E+00,9.455109E+02,2.425425E+01,1.715827E-01,2.079233E-01,1.347500E-01,-5.642600E-03,4.527260E-01,-3.737450E-02,4.755400E-03
1.190646E+00,9.552057E+02,2.425781E+01,1.618011E-01,1.982192E-01,1.258794E-01,-4.644700E-03,4.370675E-01,-3.636830E-02,4.859700E-03
1.202726E+00,9.648975E+02,2.426082E+01,1.528476E-01,1.890485E-01,1.174996E-01,-3.817100E-03,4.224615E-01,-3.518170E-02,4.915900E-03
1.214801E+00,9.745849E+02,2.426338E+01,1.446894E-01,1.803702E-01,1.096619E-01,-3.126500E-03,4.087176E-01,-3.390170E-02,4.932200E-03
1.226870E+00,9.842670E+02,2.426555E+01,1.373053E-01,1.721410E-01,1.024460E-01,-2.548100E-03,3.957130E-01,-3.255570E-02,4.924800E-03
1.238931E+00,9.939428E+02,2.426738E+01,1.305447E-01,1.643394E-01,9.585330E-02,-2.068000E-03,3.833949E-01,-3.114630E-02,4.896900E-03
1.250982E+00,1.003611E+03,2.426892E+01,1.242831E-01,1.569671E-01,8.983840E-02,-1.674800E-03,3.718246E-01,-2.967900E-02,4.855000E-03
1.263023E+00,1.013271E+03,2.427023E+01,1.184774E-01,1.500265E-01,8.432100E-02,-1.355300E-03,3.610121E-01,-2.817760E-02,4.792800E-03
1.275052E+00,1.022921E+03,2.427133E+01,1.131307E-01,1.435089E-01,7.924430E-02,-1.094400E-03,3.509344E-01,-2.668770E-02,4.713400E-03
1.287067E+00,1.032561E+03,2.427228E+01,1.082066E-01,1.373979E-01,7.457830E-02,-8.881000E-04,3.415229E-01,-2.522820E-02,4.617900E-03
1.299068E+00,1.042189E+03,2.427310E+01,1.036253E-01,1.316923E-01,7.021670E-02,-7.239000E-04,3.327672E-01,-2.381460E-02,4.507200E-03
1.311054E+00,1.051804E+03,2.427381E+01,9.934230E-02,1.263914E-01,6.612040E-02,-5.906000E-04,3.246080E-01,-2.246530E-02,4.380100E-03
1.323022E+00,1.061406E+03,2.427443E+01,9.531910E-02,1.214747E-01,6.237070E-02,-4.834000E-04,3.169955E-01,-2.119070E-02,4.242900E-03
1.334971E+00,1.070992E+03,2.427498E+01,9.153540E-02,1.169070E-01,5.895270E-02,-3.996000E-04,3.098320E-01,-1.999270E-02,4.100000E-03
1.346901E+00,1.080563E+03,2.427546E+01,8.799450E-02,1.126498E-01,5.582970E-02,-3.333000E-04,3.030702E-01,-1.886980E-02,3.957100E-03
1.358810E+00,1.090117E+03,2.427591E+01,8.467450E-02,1.086731E-01,5.289980E-02,-2.816000E-04,2.966652E-01,-1.781660E-02,3.815100E-03
1.370696E+00,1.099653E+03,2.427633E+01,8.157370E-02,1.049512E-01,5.015330E-02,-2.393000E-04,2.905936E-01,-1.683120E-02,3.677300E-03
1.382558E+00,1.109169E+03,2.427672E+01,7.869310E-02,1.014595E-01,4.762690E-02,-2.038000E-04,2.848166E-01,-1.590520E-02,3.545500E-03
